2213482420;41.14511;-8.615387;-0.1503669;0.7181177
2213482432;41.14515;-8.615455;-0.150368;0.7181184
2213482433;41.14513;-8.615371;-0.1503666;0.718118
2213482440;41.14517;-8.615497;-0.1503688;0.7181187
2213482442;41.14497;-8.615473;-0.1503684;0.7181152
2213482447;41.14506;-8.615431;-0.1503676;0.7181167
2213482457;41.14515;-8.615412;-0.1503673;0.7181183
2213482461;41.14518;-8.615525;-0.1503693;0.7181189
2213482466;41.1451;-8.615404;-0.1503672;0.7181174
2213482478;41.1454;-8.615605;-0.1503707;0.7181228
2213495280;41.14491;-8.615433;-0.1503677;0.7181141
2213495295;41.14492;-8.615446;-0.1503679;0.7181143
2213495315;41.14494;-8.615461;-0.1503682;0.7181146
2213495375;41.1449;-8.615412;-0.1503673;0.718114
2213482379;41.14524;-8.61557;-0.1503701;0.7181199
2213587966;41.14602;-8.613773;-0.1503387;0.7181335
2213587968;41.14603;-8.61383;-0.1503397;0.7181337
2214522449;41.14496;-8.616641;-0.1503888;0.718115
2214758555;41.14555;-8.615399;-0.1503671;0.7181254
2231614302;41.14754;-8.625032;-0.1505352;0.7181602
2231614317;41.14644;-8.624991;-0.1505345;0.7181409
2246296624;41.14676;-8.614995;-0.15036;0.7181465
2246296607;41.14697;-8.61521;-0.1503638;0.7181501
2213201783;41.14329;-8.618496;-0.1504211;0.7180859
2246296603;41.14685;-8.615138;-0.1503625;0.718148
2077034851;41.14798;-8.61489;-0.1503582;0.7181677
2086436548;41.14829;-8.616077;-0.1503789;0.7181732
2086439488;41.14729;-8.616981;-0.1503947;0.7181557
2086439487;41.14729;-8.616945;-0.1503941;0.7181557
2202026143;41.14764;-8.622155;-0.150485;0.7181618
2202026111;41.14668;-8.622566;-0.1504922;0.718145
2202026116;41.14677;-8.622426;-0.1504897;0.7181467
2202026112;41.14671;-8.622528;-0.1504915;0.7181456
2202026125;41.14713;-8.62254;-0.1504917;0.7181528
2202026126;41.14719;-8.622386;-0.150489;0.718154
2202026133;41.14742;-8.622365;-0.1504887;0.7181579
2202026135;41.14747;-8.622245;-0.1504866;0.7181588
2202026120;41.14682;-8.622721;-0.1504949;0.7181475
2202026122;41.14691;-8.622669;-0.150494;0.7181491
2202026117;41.14674;-8.622708;-0.1504947;0.7181461
2202026119;41.14678;-8.62267;-0.150494;0.7181467
2231614258;41.14807;-8.624517;-0.1505262;0.7181693
2231614310;41.1475;-8.624873;-0.1505324;0.7181594
2246296620;41.14672;-8.614961;-0.1503594;0.7181457
2086440304;41.14595;-8.614218;-0.1503465;0.7181323
2213435120;41.14478;-8.616757;-0.1503908;0.7181118
1788785628;41.14857;-8.625101;-0.1505364;0.7181781
2077034852;41.14813;-8.615677;-0.1503719;0.7181703
2086439489;41.14728;-8.615322;-0.1503657;0.7181556
2109261123;41.14832;-8.618009;-0.1504126;0.7181736
1788785679;41.14875;-8.625504;-0.1505435;0.7181812
1788785613;41.14843;-8.624681;-0.1505291;0.7181756
1788785601;41.14833;-8.624619;-0.150528;0.7181739
